epoch,optimizer,experiment,collocation,data,total
1620,Adam,train,0.0029691653,0.015632251,0.018601418
1630,Adam,test,0.002823917,0.015732864,0.018556781
1630,Adam,train,0.002805655,0.01571524,0.018520895
1640,Adam,test,0.0028615969,0.015666557,0.018528154
1640,Adam,train,0.0028694985,0.015624292,0.01849379
1650,Adam,test,0.002861274,0.015829721,0.018690996
1650,Adam,train,0.002819662,0.015698109,0.01851777
1660,Adam,test,0.0027968655,0.015701331,0.018498197
1660,Adam,train,0.0028325077,0.015639476,0.018471984
1670,Adam,test,0.0027955857,0.01572651,0.018522097
1670,Adam,train,0.0027798659,0.015701741,0.018481607
1680,Adam,test,0.0029927206,0.01567954,0.018672261
1680,Adam,train,0.0029961008,0.015804166,0.018800266
1690,Adam,test,0.0028052975,0.015616424,0.018421723
1690,Adam,train,0.0028488876,0.015592871,0.018441759
1700,Adam,test,0.002836785,0.015769407,0.018606192
1700,Adam,train,0.0028845023,0.015649544,0.018534046
1710,Adam,test,0.0028345801,0.015575194,0.018409774
1710,Adam,train,0.0028582106,0.015580676,0.018438887
1720,Adam,test,0.0028273563,0.01560941,0.018436765
1720,Adam,train,0.0028537614,0.015523375,0.018377136
1730,Adam,test,0.0028259617,0.015662177,0.018488139
1730,Adam,train,0.0028221307,0.015581136,0.018403266
1740,Adam,test,0.0028545605,0.01575516,0.018609721
1740,Adam,train,0.002813489,0.015624273,0.018437762
1750,Adam,test,0.0028174254,0.015700497,0.018517923
1750,Adam,train,0.0028529705,0.015577888,0.018430859
1760,Adam,test,0.0028184312,0.01559704,0.018415472
1760,Adam,train,0.0027945887,0.015563341,0.018357929
1770,Adam,test,0.0029145933,0.015603237,0.01851783
1770,Adam,train,0.002842791,0.01570051,0.018543301
1780,Adam,test,0.002788864,0.015551765,0.018340629
1780,Adam,train,0.0027764034,0.01559739,0.018373793
1790,Adam,test,0.0028458254,0.015573011,0.018418835
1790,Adam,train,0.002788183,0.015506287,0.01829447
1800,Adam,test,0.002880664,0.015519958,0.018400623
1800,Adam,train,0.0028555375,0.015468917,0.018324453
1810,Adam,test,0.0028290586,0.015483847,0.018312905
1810,Adam,train,0.0028777593,0.015465369,0.018343128
1820,Adam,test,0.0028610628,0.015456542,0.018317604
1820,Adam,train,0.002819496,0.015451382,0.018270878
1830,Adam,test,0.0028554667,0.015459973,0.01831544
1830,Adam,train,0.002845236,0.01552666,0.018371895
1840,Adam,test,0.0028387976,0.015590873,0.01842967
1840,Adam,train,0.0028582832,0.015713513,0.018571796
1850,Adam,test,0.002793427,0.015755493,0.01854892
1850,Adam,train,0.002790623,0.015602343,0.018392965
1860,Adam,test,0.0027921107,0.015455106,0.018247217
1860,Adam,train,0.0028109127,0.0154849375,0.01829585
1870,Adam,test,0.0028482382,0.015498943,0.018347181
1870,Adam,train,0.0028208215,0.015428907,0.018249728
1880,Adam,test,0.0029203685,0.015390254,0.018310621
1880,Adam,train,0.0028909182,0.015329687,0.018220605
1890,Adam,test,0.0028104035,0.015402487,0.01821289
1890,Adam,train,0.0028437343,0.015361844,0.018205578
1900,Adam,test,0.0027944953,0.015459455,0.01825395
1900,Adam,train,0.002815657,0.015438903,0.01825456
1910,Adam,test,0.0027816466,0.015380656,0.018162303
1910,Adam,train,0.002842267,0.015400308,0.018242575
1920,Adam,test,0.002833886,0.015424261,0.018258147
1920,Adam,train,0.0028392768,0.015553462,0.01839274
1930,Adam,test,0.0029657371,0.015303347,0.018269084
1930,Adam,train,0.002919998,0.015370928,0.018290926
1940,Adam,test,0.002884017,0.015377881,0.018261898
1940,Adam,train,0.002833639,0.015455933,0.018289572
1950,Adam,test,0.0028214138,0.0155264465,0.01834786
1950,Adam,train,0.0027953791,0.015447346,0.018242724
1960,Adam,test,0.0028146317,0.015375896,0.018190527
1960,Adam,train,0.0028179158,0.015344994,0.01816291
1970,Adam,test,0.0029601166,0.015291762,0.018251877
1970,Adam,train,0.0028752217,0.01533524,0.018210461
1980,Adam,test,0.0028606232,0.015417523,0.018278146
1980,Adam,train,0.0028757835,0.015332795,0.018208578
1990,Adam,test,0.0028705662,0.015313202,0.018183768
1990,Adam,train,0.0028095813,0.015307152,0.018116733
1999,Adam,test,0.002871262,0.015322592,0.018193854
1999,Adam,train,0.0028186426,0.015301904,0.018120546
0,LBFGS,test,0.0027966674,0.015399107,0.018195774
0,LBFGS,train,0.002784159,0.015370243,0.018154401
10,LBFGS,test,0.0027828128,0.015358932,0.018141745
10,LBFGS,train,0.0027916695,0.015332117,0.018123787
20,LBFGS,test,0.0028197023,0.015356488,0.01817619
20,LBFGS,train,0.0028053655,0.015330272,0.018135637
30,LBFGS,test,0.0027688902,0.015356479,0.01812537
30,LBFGS,train,0.0028016204,0.015330267,0.018131888
40,LBFGS,test,0.0027775615,0.015356484,0.018134046
40,LBFGS,train,0.0028159346,0.015330278,0.018146213
50,LBFGS,test,0.00281605,0.015356487,0.018172536
50,LBFGS,train,0.0027899195,0.015330287,0.018120207
60,LBFGS,test,0.002790105,0.015356486,0.018146591
60,LBFGS,train,0.0027936297,0.015330289,0.018123917
70,LBFGS,test,0.0027668036,0.015356486,0.01812329
70,LBFGS,train,0.0027920806,0.0153302895,0.01812237
80,LBFGS,test,0.0027602513,0.015356485,0.018116737
80,LBFGS,train,0.0027914932,0.01533029,0.018121783
90,LBFGS,test,0.0028096228,0.015356483,0.018166106
90,LBFGS,train,0.0027804775,0.015330292,0.01811077
100,LBFGS,test,0.0028056125,0.015356485,0.018162098
100,LBFGS,train,0.002822201,0.015330293,0.018152494
110,LBFGS,test,0.002795437,0.01535648,0.018151917
110,LBFGS,train,0.0027831045,0.015330296,0.0181134
120,LBFGS,test,0.002812627,0.01535648,0.018169107
120,LBFGS,train,0.0027866883,0.0153303,0.018116988
130,LBFGS,test,0.0027513183,0.015356481,0.0181078
130,LBFGS,train,0.002799766,0.0153303,0.018130066
140,LBFGS,test,0.002783291,0.015356486,0.018139776
140,LBFGS,train,0.0027865688,0.015330304,0.018116873
150,LBFGS,test,0.0027832538,0.015356484,0.018139739
150,LBFGS,train,0.0028178298,0.01533031,0.01814814
160,LBFGS,test,0.0028144766,0.01535648,0.018170957
160,LBFGS,train,0.0027942958,0.015330308,0.018124605
170,LBFGS,test,0.002774171,0.015356485,0.018130656
170,LBFGS,train,0.0027691626,0.015330308,0.01809947
180,LBFGS,test,0.0027817343,0.015356482,0.018138217
180,LBFGS,train,0.0028039352,0.015330311,0.018134246
190,LBFGS,test,0.002858253,0.015356485,0.018214738
190,LBFGS,train,0.0027953421,0.015330318,0.01812566
199,LBFGS,test,0.0028214552,0.015356487,0.018177941
199,LBFGS,train,0.002780774,0.015330323,0.018111097
