epoch,optimizer,experiment,collocation,data,total
1070,Adam,test,6.363618e-05,0.0003042575,0.00036789366
1070,Adam,train,6.3561485e-05,0.00030988705,0.00037344854
1080,Adam,test,6.314907e-05,0.00030269253,0.0003658416
1080,Adam,train,6.375761e-05,0.00030822336,0.00037198098
1090,Adam,test,6.376611e-05,0.00030116038,0.0003649265
1090,Adam,train,6.465638e-05,0.00030659733,0.0003712537
1100,Adam,test,6.476837e-05,0.00029966244,0.0003644308
1100,Adam,train,6.452735e-05,0.00030500893,0.00036953628
1110,Adam,test,6.5413165e-05,0.00029819904,0.0003636122
1110,Adam,train,6.5323664e-05,0.000303455,0.00036877865
1120,Adam,test,6.473615e-05,0.00029675092,0.00036148707
1120,Adam,train,6.572395e-05,0.0003019229,0.00036764686
1130,Adam,test,6.596976e-05,0.00029533016,0.00036129993
1130,Adam,train,6.64922e-05,0.00030042307,0.00036691525
1140,Adam,test,6.635369e-05,0.00029392584,0.00036027952
1140,Adam,train,6.641398e-05,0.00029894777,0.00036536175
1150,Adam,test,6.702445e-05,0.00029255715,0.0003595816
1150,Adam,train,6.662175e-05,0.0002975077,0.00036412946
1160,Adam,test,6.737804e-05,0.00029120204,0.0003585801
1160,Adam,train,6.652097e-05,0.00029608558,0.00036260654
1170,Adam,test,6.709639e-05,0.0002898749,0.0003569713
1170,Adam,train,6.729247e-05,0.00029469197,0.00036198445
1180,Adam,test,6.804811e-05,0.00028857944,0.00035662754
1180,Adam,train,6.781522e-05,0.00029333294,0.00036114815
1190,Adam,test,6.794147e-05,0.00028729564,0.0003552371
1190,Adam,train,6.8085224e-05,0.00029199445,0.0003600797
1200,Adam,test,6.876448e-05,0.00028603332,0.0003547978
1200,Adam,train,6.83972e-05,0.00029067838,0.00035907558
1210,Adam,test,6.843583e-05,0.00028480176,0.00035323758
1210,Adam,train,6.9079724e-05,0.00028938972,0.00035846944
1220,Adam,test,6.830347e-05,0.00028359008,0.00035189354
1220,Adam,train,6.867082e-05,0.000288131,0.00035680184
1230,Adam,test,6.885396e-05,0.00028239074,0.0003512447
